CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15669501,706,Copperbelt,Male,35,5,0,2,1,1,20429.5925,0
15737735,683,Other Provinces,Male,40,4,23763.275,1,1,1,29204.135,1
15696588,679,Copperbelt,Female,36,3,0,2,1,1,560.8525,0
15703437,726,Copperbelt,Male,34,3,0,2,1,0,49072.115,0
15757777,636,Copperbelt,Female,35,2,0,2,1,1,5782.365,0
15668747,702,Copperbelt,Female,46,9,24611.0475,1,0,1,27390.82,0
15707120,850,Copperbelt,Male,46,9,29410.0975,1,1,0,22230.17,0
15621244,678,Copperbelt,Male,36,0,26844.92,1,1,1,21115.045,0
15806407,652,Copperbelt,Female,37,4,0,2,1,0,35848.31,0
15660155,792,Other Provinces,Male,36,5,23035.0375,1,0,1,16867.1675,0
15761854,746,Copperbelt,Female,24,4,0,1,0,1,23526.25,0
15811177,643,Copperbelt,Female,31,3,41987.37,1,1,0,35790.585,0
15760085,684,Lusaka,Female,48,10,31596.105,1,1,1,49532.34,0
15797822,678,Copperbelt,Male,28,2,27284.28,1,1,1,14703.6025,0
15682523,762,Copperbelt,Male,20,1,34858.1375,1,1,1,21401.7075,0
15651585,661,Lusaka,Male,35,2,29303.045,1,1,1,20763.0075,0
15621629,773,Lusaka,Male,43,8,20461.2275,2,1,1,8977.115,0
15724453,570,Copperbelt,Male,23,2,0,1,0,0,49707.745,0
15708513,446,Copperbelt,Female,39,1,22554.2675,1,1,0,47837.62,0
15702442,586,Lusaka,Female,56,9,25195.4375,2,1,1,13612.1025,0
15692631,577,Other Provinces,Female,44,8,28889.25,1,0,1,31876.69,0
15599660,604,Copperbelt,Male,36,6,29057.4625,2,1,1,19908.345,0
15582154,670,Copperbelt,Female,45,5,11971.23,1,1,1,13585.06,0
15715512,850,Lusaka,Male,29,1,38660.1025,1,1,1,41009.8775,0
15621210,599,Lusaka,Male,46,9,30861.18,1,1,1,7842.02,1
15712264,713,Copperbelt,Female,39,10,0,2,1,1,31565.9925,0
15674442,681,Copperbelt,Male,23,7,39440.39,1,0,0,36939.96,0
15647402,628,Copperbelt,Female,38,3,0,2,1,1,12231.1825,0
15692110,758,Copperbelt,Female,33,7,0,1,1,0,47039.085,0
15585839,633,Copperbelt,Male,37,2,0,2,1,0,45564.5425,0
15620735,667,Lusaka,Female,33,4,31769.17,2,1,0,17252.915,0
15782454,552,Copperbelt,Male,49,4,0,1,1,1,47574.19,1
15675252,734,Other Provinces,Female,39,3,23159.24,2,1,1,31417.8225,0
15667462,707,Other Provinces,Male,43,10,0,2,1,0,29592.05,0
15724955,537,Copperbelt,Male,38,3,0,2,0,0,35255.7525,0
15672145,534,Copperbelt,Female,34,7,30387.895,2,1,1,17544.75,0
15710689,578,Other Provinces,Male,40,6,15902.48,1,0,0,18741.4025,1
15775546,517,Other Provinces,Female,29,5,0,2,1,0,25850.72,0
15590320,850,Copperbelt,Male,66,4,0,2,0,1,16087.7,0
15620103,660,Copperbelt,Female,40,8,41795.2525,1,1,1,46289.235,0
15776850,749,Other Provinces,Female,43,1,31052.255,1,1,1,41794.87,0
15743016,602,Other Provinces,Female,22,7,35401.19,1,1,0,7594.9,0
15692577,674,Lusaka,Female,38,10,20931.92,1,1,0,11354.53,0
15800215,658,Copperbelt,Male,25,3,0,2,0,1,43487.1,0
15669293,517,Copperbelt,Male,37,5,28327.21,1,0,1,7879.29,0
15577700,749,Copperbelt,Male,37,10,46265.925,2,1,1,33631.7175,0
15688337,721,Copperbelt,Male,40,9,29532.4675,1,1,1,40069.4125,0
15590876,764,Copperbelt,Female,24,7,26558.505,1,0,0,28919.095,0
15714970,667,Lusaka,Male,32,0,25961.6625,1,1,0,5140.1725,0
15677184,767,Copperbelt,Female,35,6,28894.11,1,0,1,6980.6125,0
15575147,699,Copperbelt,Male,22,9,24834.75,1,1,0,17074.4025,1
15605275,725,Lusaka,Male,45,8,29229.2675,1,0,0,43366.1075,1
15581198,668,Lusaka,Female,39,0,30526.1975,1,1,0,28236.6675,1
15617304,722,Copperbelt,Male,40,6,0,2,1,1,27973.2725,0
15604093,546,Copperbelt,Male,34,4,41340.8275,2,1,1,6436.0325,1
15621064,701,Lusaka,Male,23,5,46525.295,2,1,1,19152.8325,0
15653753,542,Other Provinces,Male,43,6,28391.985,1,1,0,22385.8125,0
15631871,616,Lusaka,Female,57,7,29234.2025,1,1,1,26094.84,0
15737404,731,Copperbelt,Male,31,1,33128.065,1,1,1,46366.7125,0
15771856,632,Other Provinces,Female,32,1,0,2,1,0,4881.4125,0
15709531,556,Copperbelt,Male,38,2,28689.035,1,1,0,48303.5125,0
15726267,570,Copperbelt,Male,32,9,29334.385,2,0,1,15702.7275,0
15655961,756,Lusaka,Male,27,1,32974.75,1,1,0,23325.5725,0
15778049,633,Lusaka,Male,29,6,29353.0875,1,0,0,7584.735,0
15692718,738,Copperbelt,Female,38,7,0,2,0,0,17306.855,0
15611191,505,Lusaka,Female,37,10,30613.4925,2,1,1,13173.4975,0
15715707,657,Copperbelt,Male,32,3,29707.2575,2,1,1,18281.9025,0
15574372,738,Copperbelt,Male,35,5,40318.5125,2,1,0,45357.4675,0
15771857,513,Other Provinces,Male,39,7,22259.975,2,1,1,36684.7075,0
15604020,773,Lusaka,Female,36,4,26464.6775,1,0,1,1098.8625,0
15737104,652,Lusaka,Female,47,0,31649.4725,2,1,1,9699.6975,1
15729246,847,Other Provinces,Male,31,5,0,2,1,1,19081.6675,0
15592531,822,Copperbelt,Male,50,7,0,2,1,1,2515.7,0
15709476,850,Other Provinces,Female,41,3,24986.4825,2,1,0,17794.8275,0
15613180,727,Lusaka,Male,21,8,38336.18,1,1,1,40823.9675,0
15754952,602,Lusaka,Female,48,7,19148.77,2,0,0,31773.785,0
15640421,811,Copperbelt,Female,35,7,0,1,1,1,44.5475,0
15737265,728,Lusaka,Male,39,6,38045.7075,1,0,0,40300.9,0
15636562,573,Other Provinces,Male,44,8,0,2,0,0,15606.115,0
15649078,850,Lusaka,Female,27,8,27959.445,2,1,1,27701.4475,0
15604804,516,Copperbelt,Female,33,7,31826.375,1,1,1,30009.34,0
15716134,617,Copperbelt,Male,40,5,47502.08,2,1,1,26761.98,0
15709846,840,Copperbelt,Female,39,1,23742.2425,1,1,0,21121.905,0
15583863,681,Lusaka,Male,49,8,35736.545,1,0,0,46820.1275,1
15637977,542,Lusaka,Male,25,8,34832.525,1,0,0,13593.0925,0
15750684,719,Copperbelt,Female,42,4,0,1,1,0,7116.465,1
15660541,694,Copperbelt,Male,34,5,31975.0075,1,1,0,25434.45,0
15672299,510,Copperbelt,Male,44,6,0,2,1,1,43879.5775,0
15673084,645,Other Provinces,Male,38,1,17019.95,1,0,1,41566.2225,0
15579616,683,Copperbelt,Female,42,8,0,2,0,1,49533.725,0
15714397,621,Lusaka,Female,30,2,25253.52,2,1,1,41314.3275,0
15598782,755,Lusaka,Female,30,6,38555.3425,2,0,1,15672.1375,0
15633194,771,Copperbelt,Female,41,10,27077.25,4,1,1,34377.6025,1
15716324,665,Copperbelt,Female,23,9,35918.225,1,1,1,28786.8325,0
15719090,676,Lusaka,Female,34,4,22359.2575,1,1,1,47385.2375,0
15588019,418,Copperbelt,Male,28,7,24684.73,1,1,0,30547.555,0
15701166,660,Copperbelt,Male,40,5,32938.5275,2,1,1,9690.4025,0
15769645,612,Copperbelt,Female,35,3,0,1,1,1,12027.18,0
15795519,716,Lusaka,Female,18,3,32185.95,1,0,0,49330.5325,0
15647453,721,Copperbelt,Male,42,4,25734.18,1,0,0,296.97,0
15810444,562,Lusaka,Female,39,6,32641.255,1,1,0,2463.68,1
15567897,619,Lusaka,Male,23,5,33181.275,1,1,1,35978.3325,0
15675675,850,Copperbelt,Female,32,5,26572.66,1,1,0,30495.6825,0
15815490,670,Lusaka,Male,40,2,41237.245,3,0,0,44257,1
15730705,715,Copperbelt,Male,37,9,41313.13,1,1,0,21321.575,0
15727539,618,Copperbelt,Female,31,4,0,2,1,0,7294.01,0
15628205,571,Lusaka,Female,34,1,25434.165,1,0,1,48912.915,0
15705663,700,Lusaka,Female,39,5,36137.7075,2,1,1,47416.1075,0
15797767,600,Copperbelt,Female,49,6,0,1,0,1,37021.97,1
15712319,714,Other Provinces,Male,45,8,37725.0725,2,0,1,34972.2875,0
15728082,601,Other Provinces,Male,28,6,0,2,1,0,3666.32,0
15672027,717,Lusaka,Female,33,10,25546.355,2,1,0,5807.9825,0
15803685,673,Lusaka,Female,77,10,19127.63,2,0,1,14898.915,0
15687363,770,Copperbelt,Male,31,3,38761.89,2,1,1,46516.085,0
15779809,655,Copperbelt,Male,44,8,21867.9075,1,0,1,47148.495,0
15751491,443,Lusaka,Male,50,3,29301.575,1,1,0,10710.045,1
15774155,662,Lusaka,Male,33,0,25867.88,1,1,1,40675.75,0
15723864,828,Other Provinces,Male,47,1,27469.205,2,1,0,20902.8625,1
15777958,587,Copperbelt,Male,39,10,0,2,1,1,42602.3625,0
15690925,527,Other Provinces,Female,29,2,6938.9925,1,1,0,24367.11,1
15642787,572,Copperbelt,Male,37,1,33260.915,1,0,0,27810.7725,0
15659092,621,Copperbelt,Female,50,5,0,2,1,0,47939.135,1
15780215,636,Copperbelt,Male,31,6,0,2,1,1,595.6525,0
15798470,764,Other Provinces,Female,48,1,18997.7425,1,1,0,39580.9525,1
15789201,603,Lusaka,Female,35,9,36405.84,1,1,0,40795.405,0
15641298,512,Lusaka,Male,42,9,23488.9575,2,1,0,3707.135,0
15579040,556,Copperbelt,Female,46,10,0,2,0,0,27296.06,0
15696388,755,Lusaka,Male,38,4,27774.2275,1,1,1,4940.72,0
15767722,593,Copperbelt,Female,39,0,29426.1825,1,1,0,49483.375,0
15705383,642,Copperbelt,Male,35,4,31369.0775,1,1,1,22943.8775,0
15721181,611,Other Provinces,Male,46,6,0,2,1,0,11471.5825,0
15806546,517,Other Provinces,Male,46,4,0,1,1,0,5593.195,0
15810347,662,Other Provinces,Female,30,9,0,2,0,1,39471.2075,0
15741745,757,Copperbelt,Male,28,7,30227.9375,2,1,1,32812.365,0
15631693,697,Copperbelt,Male,36,7,0,2,1,1,18690.08,0
15710928,665,Copperbelt,Female,55,8,34088.54,1,1,1,23442.4725,0
15744273,637,Lusaka,Male,30,6,30660.39,2,1,0,16404.5025,0
15605072,638,Copperbelt,Female,43,3,36465.245,1,1,1,35690.8775,1
15686099,563,Other Provinces,Male,61,1,20545.525,1,1,0,26706.73,1
15638607,546,Copperbelt,Female,52,2,0,1,1,0,34333.0925,1
15596522,692,Copperbelt,Female,42,2,0,2,1,0,36305.7325,0
15733491,512,Lusaka,Female,40,8,38384.3925,2,0,0,5775.2825,0
15775294,692,Copperbelt,Female,31,2,0,2,1,0,22957.2925,1
15693814,806,Other Provinces,Male,25,7,0,2,1,0,4615.475,0
15681410,813,Lusaka,Female,36,6,24522.0225,1,0,1,6671.805,1
15755678,534,Copperbelt,Male,62,2,0,2,0,0,10690.78,1
15632575,559,Copperbelt,Female,70,9,0,1,1,1,30749.19,0
15747222,745,Other Provinces,Female,35,8,0,2,1,1,29145.275,0
15748123,613,Copperbelt,Male,20,3,0,2,1,1,37403.4425,0
15622911,759,Copperbelt,Male,42,4,26355.045,1,0,1,30352.265,0
15764491,701,Other Provinces,Male,35,10,39923.475,2,1,1,17793.41,0
15673591,842,Copperbelt,Male,44,3,35313.045,4,0,1,32130.29,1
15641170,640,Other Provinces,Male,36,4,0,1,0,0,43254.115,0
15708650,727,Copperbelt,Female,31,2,13048.02,2,0,1,40095.8675,0
15656454,654,Copperbelt,Male,37,6,20892.1375,1,1,0,11761.68,0
15802909,706,Lusaka,Female,56,3,34900.805,1,1,1,21595.9025,0
15670172,622,Copperbelt,Female,30,4,26969.76,1,0,1,49223.655,0
15705777,710,Lusaka,Male,49,10,32291.22,1,1,1,48316.68,0
15601274,667,Other Provinces,Female,40,1,36625.5175,1,1,0,4790.7225,0
15805212,806,Copperbelt,Female,67,1,0,2,0,1,25986.395,0
15657957,602,Lusaka,Female,26,8,28418.55,1,1,0,49465.29,1
15813946,637,Lusaka,Male,51,1,26170.7075,1,1,0,13816.74,1
15654625,495,Lusaka,Male,39,8,30063.005,2,1,1,2540.0575,0
15756920,576,Copperbelt,Male,63,9,17663.87,1,0,0,19738.95,1
15802256,439,Copperbelt,Male,28,7,27744.0575,2,1,0,34631.74,0
15584967,596,Other Provinces,Male,57,6,0,2,1,1,18100.5,0
15794868,599,Lusaka,Male,40,10,34364.07,2,1,1,3528.2775,0
15678067,667,Other Provinces,Male,45,3,0,2,0,0,40913.7525,0
15618765,530,Lusaka,Female,42,0,24987.1125,1,0,1,24334.655,0
15781326,636,Copperbelt,Male,35,9,23869.5425,1,0,0,42321.685,0
15681206,722,Copperbelt,Female,49,3,42049.415,1,1,0,35191.3925,1
15648178,630,Lusaka,Female,23,4,34491.1275,1,0,1,43642.6375,0
15796230,642,Lusaka,Female,36,2,31123.995,3,1,1,14476.055,1
15768120,702,Lusaka,Male,36,9,22640.12,2,1,0,43567.2175,0
15709016,687,Lusaka,Female,47,1,22804.8225,1,0,0,39711.3725,1
15583597,696,Other Provinces,Male,47,1,26689.65,1,1,1,20147.795,0
15714241,749,Other Provinces,Male,42,9,55566.9075,1,0,0,25277.2125,1
15644551,751,Other Provinces,Female,37,3,24943.4625,2,1,0,13716.48,0
15661290,785,Lusaka,Female,38,9,26799.9375,1,0,0,36599.6275,0
15605327,607,Copperbelt,Male,35,2,0,2,1,1,28547.575,0
15632967,520,Copperbelt,Male,34,3,0,2,1,1,26175.99,0
15693162,694,Copperbelt,Female,29,5,24928.4675,1,0,0,28079.4725,0
15586310,578,Copperbelt,Male,30,4,42365.5225,1,1,0,28046.7775,0
15677249,731,Other Provinces,Male,42,9,25260.9075,1,1,1,48043.88,0
15703117,565,Copperbelt,Female,44,1,0,2,0,1,22400.7025,0
15681327,682,Copperbelt,Male,30,9,0,2,1,1,513.355,0
15568162,527,Other Provinces,Male,53,8,0,1,1,1,12927.8925,0
15771442,633,Copperbelt,Male,40,4,37644.5,1,0,1,8667.655,1
15786454,552,Other Provinces,Male,55,3,0,1,1,1,10083.485,0
15643967,652,Copperbelt,Female,37,4,23052.135,1,0,1,49424.95,1
15676433,707,Copperbelt,Female,36,6,0,1,0,0,24702.695,0
15608226,513,Other Provinces,Male,72,3,24725.765,1,1,1,20312.81,0
15592326,583,Copperbelt,Male,36,8,0,2,0,1,1392.8975,0
15716276,709,Copperbelt,Female,34,2,27917.42,1,1,0,14257.415,0
15595010,694,Other Provinces,Female,39,9,0,2,0,0,24981.01,0
15709447,584,Copperbelt,Female,26,0,36571.555,1,1,0,26276.3375,0
15616168,610,Copperbelt,Female,35,7,20476.4875,1,1,1,15405.7975,0
15576990,790,Lusaka,Female,25,5,38221.4425,1,1,0,14553.6975,0
15756975,777,Other Provinces,Female,35,3,0,2,1,1,4314.43,0
15611800,624,Copperbelt,Female,62,7,31290.905,2,1,1,37852.875,0
15661507,587,Other Provinces,Male,45,6,0,1,0,0,39671.2025,0
15760244,590,Copperbelt,Female,76,5,40244.92,1,0,1,3462.145,0
15573730,586,Lusaka,Male,42,6,31676.1225,2,1,0,10420.575,0
15758775,820,Other Provinces,Male,34,10,24302.115,1,1,1,14888.335,0
15573319,493,Lusaka,Female,35,8,44579.4,1,0,0,49357.16,0
15769246,813,Lusaka,Male,59,2,33769.6025,1,1,0,46909.015,1
15633108,646,Copperbelt,Male,26,4,34962.0425,1,1,0,41174.0675,0
15769005,709,Copperbelt,Male,49,4,38586.1225,2,1,1,9698.6425,0
15737556,590,Copperbelt,Male,43,7,20269.2,2,1,1,45656.8125,1
15766734,430,Copperbelt,Male,31,5,0,1,1,0,23913.79,0
15766417,678,Copperbelt,Female,60,2,0,2,1,1,10955.39,0
15573628,751,Lusaka,Female,51,7,37018.6975,1,1,0,36602.8525,1
15686743,790,Other Provinces,Male,29,3,11514.49,2,1,1,47444.415,0
15709653,497,Copperbelt,Male,32,8,0,2,1,0,16841.105,0
15622478,698,Copperbelt,Female,40,7,26265.435,3,1,0,26953.8275,1
15621075,778,Lusaka,Female,45,1,40537.605,2,1,0,43632.8175,0
15569572,778,Copperbelt,Male,42,6,0,2,1,1,26549.36,0
15810826,624,Copperbelt,Male,36,6,0,2,0,0,21187.49,0
15595221,850,Lusaka,Female,33,7,33669.5325,1,1,0,28294.4875,0
15775104,697,Copperbelt,Female,38,1,45516.4625,1,1,0,12375.875,0
15649359,587,Copperbelt,Male,36,1,0,2,0,1,4283.9,0
15792228,748,Copperbelt,Male,60,0,38083.925,1,1,0,31685.8325,1
15720919,667,Copperbelt,Male,42,7,0,1,0,1,27087.235,1
15647546,688,Lusaka,Female,40,8,37669.9275,2,0,1,49056.595,0
15794122,713,Copperbelt,Female,59,3,0,2,1,1,15675.02,0
15624013,541,Copperbelt,Female,39,6,27461.2025,1,1,0,6322.3075,0
15712176,816,Copperbelt,Male,31,8,0,2,1,1,7101.85,0
15642619,603,Other Provinces,Male,46,2,0,2,1,0,43619.635,0
15746183,573,Copperbelt,Female,27,4,0,2,1,1,39387.4,0
15687385,484,Copperbelt,Male,41,5,0,1,1,1,18566.8375,0
15658768,547,Copperbelt,Female,49,2,0,1,0,0,16366.7325,1
15693468,488,Other Provinces,Female,39,9,35138.365,1,0,0,3110.11,0
15658100,695,Copperbelt,Female,42,0,0,2,0,1,35181.16,0
15571843,486,Other Provinces,Male,24,1,0,1,1,0,24700.69,0
15679453,614,Lusaka,Female,39,8,31499.305,1,1,1,32012.335,1
15649430,723,Copperbelt,Male,28,4,0,2,1,1,30971.47,0
15711254,452,Copperbelt,Female,35,7,0,2,1,0,41060.4175,0
15662698,648,Other Provinces,Female,43,7,20288.455,1,1,1,36133.2125,1
15664214,670,Copperbelt,Male,33,2,35301.1625,2,1,0,19064.365,0
15690664,729,Other Provinces,Male,37,10,0,2,1,0,25215.635,0
15624229,694,Copperbelt,Female,22,4,0,2,1,1,2881.43,0
15801072,654,Copperbelt,Female,28,7,0,2,1,0,37829.0925,0
15729975,613,Copperbelt,Female,46,8,41948.9,1,0,1,11097.595,0
15631267,641,Copperbelt,Male,50,6,38397.6825,2,1,1,32727.695,0
15781975,708,Copperbelt,Male,34,3,0,1,0,1,30364.47,1
15765457,719,Other Provinces,Male,35,1,25207.485,1,1,1,41252.2425,0
15713094,651,Copperbelt,Female,25,8,0,2,1,1,31690.3,0
15694556,684,Copperbelt,Male,60,2,29140.895,1,1,0,30064.425,1
15658813,645,Copperbelt,Female,55,7,0,2,1,1,4592.3325,0
15752186,562,Copperbelt,Female,27,3,0,2,1,0,7034.2575,0
15775108,571,Copperbelt,Male,34,1,24831.26,2,0,1,46513.0375,0
15784280,686,Lusaka,Male,35,2,27335.705,2,0,1,21510.8175,0
15723613,623,Copperbelt,Female,28,4,0,2,1,0,10306.9175,0
15781875,850,Other Provinces,Male,33,3,25119.115,2,1,1,34134.7825,0
15739476,680,Copperbelt,Female,32,5,0,1,1,1,37671.0575,0
15665088,531,Copperbelt,Female,42,2,0,2,0,1,22634.3675,0
15646817,769,Copperbelt,Male,51,9,39193.445,2,1,0,10064.4475,0
15701109,663,Copperbelt,Female,37,7,0,1,1,1,46302.6575,0
15616931,653,Copperbelt,Male,41,8,25692.105,1,1,0,13915.9625,0
15756333,642,Copperbelt,Female,55,7,0,2,1,1,25378.94,0
15743617,713,Lusaka,Male,47,1,23998.745,1,1,0,49382.3075,0
15636388,702,Lusaka,Female,23,7,24693.8075,1,1,0,28650.99,0
15699446,816,Lusaka,Female,25,2,37588.8375,2,1,1,8942.71,0
15771087,757,Copperbelt,Female,71,0,22021.0325,2,1,1,38584.3675,0
15612525,499,Copperbelt,Female,57,1,0,1,0,0,32843.095,1
15809901,755,Copperbelt,Male,36,8,0,2,1,0,44202.4675,0
15585287,842,Lusaka,Female,35,9,29987.0225,1,1,0,12054.4925,1
15805676,515,Other Provinces,Male,29,4,37753.1375,2,1,0,2442.7425,0
15810457,728,Lusaka,Female,33,9,37603.035,2,1,0,42691.02,0
15584037,727,Lusaka,Male,58,5,26728.3575,1,1,0,6470.25,1
15607748,498,Lusaka,Male,37,8,27108.22,2,1,1,3716.2625,0
15681402,763,Lusaka,Female,61,1,16525.4725,1,1,1,35995.3175,0
15677052,589,Copperbelt,Female,59,2,0,2,1,1,31540.06,1
15592229,713,Copperbelt,Female,52,0,46472.885,1,1,1,11592.3925,1
15695299,590,Copperbelt,Female,45,2,20457.055,1,1,0,13041.9925,0
15659094,765,Lusaka,Female,34,8,34182.3775,2,0,0,11764.5525,0
15766289,751,Copperbelt,Male,47,5,35667.4825,2,1,0,40690.24,0
15716284,543,Copperbelt,Male,43,9,0,2,1,1,19714.5175,0
15795228,756,Copperbelt,Male,37,3,33155.9,1,1,1,14743.5,0
15727384,705,Lusaka,Female,43,10,36636.945,1,0,1,2518.1375,1
15702741,601,Copperbelt,Male,32,8,23253.2225,1,1,0,21739.355,0
15721207,625,Lusaka,Male,42,6,25011.8325,1,1,0,23357.4875,0
15603246,498,Copperbelt,Male,73,2,42560.425,2,1,1,41351.99,0
15734674,593,Copperbelt,Female,41,6,0,1,1,0,16292.665,0
15662574,636,Other Provinces,Male,37,1,28784.315,1,1,0,13121.0025,0
15782993,624,Copperbelt,Male,51,10,30850.3575,2,1,1,31956.3125,0
15640442,717,Copperbelt,Male,31,4,32430.6425,1,0,0,10294.15,0
15606003,566,Copperbelt,Female,21,3,0,2,1,1,906.6175,0
15672374,672,Copperbelt,Male,52,8,42502.21,1,0,0,14101.855,1
15630725,649,Copperbelt,Female,45,5,23196.665,1,1,0,43341.475,1
15812338,485,Other Provinces,Female,30,7,0,1,1,0,26766.8425,0
15622470,772,Other Provinces,Male,41,10,24008.055,1,1,1,18956.3925,0
15690021,502,Lusaka,Female,42,0,33000.675,1,0,1,7051.245,1
15777855,649,Copperbelt,Male,45,7,0,2,0,1,18801.0525,0
15577985,574,Copperbelt,Female,34,5,28081.1125,2,1,1,4498.3575,0
15619340,597,Other Provinces,Male,38,1,0,2,1,0,10325.8225,0
15683522,678,Lusaka,Female,37,2,28345.7675,1,1,1,33780.99,0
15594556,619,Other Provinces,Male,52,8,0,2,1,1,30810.5275,0
15708534,524,Other Provinces,Female,64,5,0,1,1,0,34019.91,1
15733872,791,Lusaka,Female,33,10,32557.4275,2,0,0,13504.9825,1
15572767,777,Copperbelt,Male,29,2,0,2,1,0,31122.47,0
15594409,710,Copperbelt,Male,45,1,0,2,1,1,9038.665,0
15573309,626,Other Provinces,Female,48,2,0,2,1,1,23948.745,0
15595592,708,Copperbelt,Female,59,2,0,1,1,0,44918.2775,1
15604588,850,Other Provinces,Female,38,3,0,2,0,1,44840.19,0
15749345,468,Copperbelt,Female,22,1,19079.66,1,1,1,48695.78,0
15792668,661,Lusaka,Male,37,7,27477.015,2,1,0,28759.4175,1
15654878,450,Copperbelt,Male,29,7,29299.95,1,1,1,10870.1575,0
15664668,534,Copperbelt,Female,42,9,36200.4925,1,0,1,3120.8475,1
15598744,576,Lusaka,Female,71,6,35068.3675,1,1,1,48283.8125,1
15625904,624,Copperbelt,Male,26,9,18670.475,2,0,0,7807.8375,0
15697311,697,Other Provinces,Male,56,5,27700.5075,1,1,1,12557.5775,1
15681081,545,Other Provinces,Female,47,5,0,2,1,1,9742.535,0
15644796,821,Other Provinces,Female,38,8,0,2,0,1,31560.35,1
15617877,607,Copperbelt,Male,44,0,0,2,1,1,20285.0225,0
15709396,801,Copperbelt,Male,42,6,0,2,1,1,23951.0825,0
15767432,711,Copperbelt,Female,25,7,0,3,1,1,2419.82,0
15703979,580,Lusaka,Male,39,3,29922.2025,1,1,0,34260.315,0
15570060,586,Copperbelt,Female,43,8,33139.565,1,1,0,16761.7075,1
15579074,619,Lusaka,Male,38,10,21162.9475,1,1,1,46188.565,0
15590199,701,Other Provinces,Male,28,1,25855.33,1,0,1,19076.1825,0
15772337,723,Lusaka,Female,49,0,38463.88,1,1,1,45215.565,1
15787151,638,Copperbelt,Female,34,7,0,2,1,1,49742.445,0
15794356,641,Lusaka,Male,42,3,30441.3425,2,1,1,41629.21,0
15752626,553,Copperbelt,Male,32,7,16020.5225,1,0,1,27289.895,0
15659736,716,Lusaka,Male,66,5,30352.975,1,0,0,2517.6,1
15795166,618,Lusaka,Male,42,8,38393.0775,2,1,1,19169.9,0
15569526,601,Copperbelt,Male,40,10,24656.7825,2,0,0,19494.4225,0
15576162,615,Copperbelt,Male,32,7,23049.96,1,1,1,688.8825,0
15592937,632,Lusaka,Female,41,3,20469.345,1,1,1,8410.5525,0
15812920,607,Lusaka,Male,40,5,22648.6375,1,0,1,45399.5625,0
15744517,735,Other Provinces,Male,50,9,0,1,0,0,41669.3375,1
15618171,669,Copperbelt,Female,33,9,0,2,0,1,26805.2575,0
15611961,615,Copperbelt,Male,35,7,0,2,1,0,37696.0725,0
15703354,808,Copperbelt,Female,33,2,25879.2175,1,1,0,28476.95,0
15590966,729,Lusaka,Female,42,4,24373.95,2,0,0,500.625,0
15700353,662,Copperbelt,Female,37,6,0,2,1,0,12807.2925,0
15615931,746,Copperbelt,Female,37,4,0,2,0,1,42759.89,0
15807120,841,Lusaka,Female,52,3,28095.7575,1,1,0,21379.0925,1
15714087,624,Lusaka,Female,45,5,37963.8325,1,1,0,17198.5375,0
15646513,803,Copperbelt,Male,42,5,0,1,1,0,49116.7075,1
15726490,782,Other Provinces,Male,52,4,0,1,1,1,13189.955,1
15572428,717,Lusaka,Female,33,0,28944.3075,1,1,1,20377.025,0
15607753,606,Other Provinces,Female,23,10,17604.4475,1,0,1,22724.01,0
15736397,544,Copperbelt,Male,23,1,24117.8,1,1,0,8887.7425,0
15690731,645,Copperbelt,Male,40,6,32852.81,1,1,1,48664.0275,0
15612505,835,Other Provinces,Male,45,3,25053.0325,1,1,0,38144.405,0
15628824,665,Copperbelt,Female,37,5,40097.455,1,0,1,45885.52,0
15780056,660,Other Provinces,Male,33,4,0,1,1,0,7416.1125,0
15814405,418,Copperbelt,Female,46,9,0,1,1,1,20253.625,1
15691792,416,Other Provinces,Male,35,8,0,1,0,0,29928.195,0
15641582,735,Lusaka,Male,43,10,30795.0025,2,1,1,49168.32,0
15773273,730,Other Provinces,Male,38,5,29716.59,1,1,1,40829.375,0
15619360,472,Other Provinces,Male,40,4,0,1,1,0,17538.555,0
15613097,605,Copperbelt,Female,33,4,0,2,0,1,20925.165,0
15774151,614,Other Provinces,Female,41,7,44978.9625,1,0,0,3666.5875,1
15815095,850,Other Provinces,Male,54,7,27046.4525,2,0,0,6023.35,1
15566543,573,Other Provinces,Male,44,9,0,2,1,0,26781.0425,0
15613816,539,Other Provinces,Female,39,6,15513.07,1,0,1,14938.785,0
15699830,721,Copperbelt,Female,40,7,0,2,1,1,30645.12,0
15643426,523,Other Provinces,Female,36,8,28420.135,1,0,0,3299.36,0
15718242,725,Lusaka,Female,47,1,26221.8575,1,0,0,21655.64,1
15595447,613,Other Provinces,Male,39,8,29550.3525,1,1,0,5828.8975,0
15612092,646,Lusaka,Male,32,8,26349.45,1,1,0,19527.96,1
15662243,559,Copperbelt,Male,50,5,40675.5875,1,0,0,37637.125,1
15682600,620,Lusaka,Male,39,9,39873.1975,1,1,0,20145.585,1
15803032,599,Lusaka,Male,38,9,22277.9075,1,0,0,39309.9,0
15769783,542,Other Provinces,Male,37,8,0,1,1,1,201.765,0
15769522,734,Copperbelt,Male,51,1,29634.3675,1,1,1,29228.1125,0
15779973,684,Lusaka,Male,35,3,24991.94,1,1,1,44220.52,0
15681550,614,Copperbelt,Female,41,8,30389.615,1,1,1,149.7,0
15680112,473,Lusaka,Female,35,7,32876.1825,1,1,0,47390.1075,0
